time,open,high,low,close,volume,spread
2025-12-26 17:30:00,4533.35,4545.53,4531.97,4537.89,3418,22
2025-12-26 17:45:00,4538.06,4547.4,4537.37,4546.36,3250,22
2025-12-26 18:00:00,4546.6,4549.7,4534.78,4538.91,3222,22
2025-12-26 18:15:00,4538.75,4546.91,4537.08,4545.77,3234,22
2025-12-26 18:30:00,4545.78,4546.16,4539.09,4539.55,2425,22
2025-12-26 18:45:00,4539.6,4543.33,4531.29,4536.2,3130,22
2025-12-26 19:00:00,4536.38,4537.48,4525.61,4526.13,2660,29
2025-12-26 19:15:00,4526.25,4528.25,4516.98,4518.24,3058,30
2025-12-26 19:30:00,4518.16,4520.46,4510.1,4516.4,3321,26
2025-12-26 19:45:00,4516.31,4524.73,4512.35,4519.02,3144,22
2025-12-26 20:00:00,4519.08,4521.43,4514.92,4517.71,2715,22
2025-12-26 20:15:00,4517.74,4524.59,4516.06,4519.17,2818,25
2025-12-26 20:30:00,4518.95,4530.42,4516.31,4529.72,2880,22
2025-12-26 20:45:00,4529.71,4532.63,4527.8,4530.89,2362,22
2025-12-26 21:00:00,4530.97,4534.15,4524.72,4533.61,2231,27
2025-12-26 21:15:00,4533.58,4535.61,4528.88,4529.77,2267,23
2025-12-26 21:30:00,4529.38,4530.21,4521.9,4525.44,2113,27
2025-12-26 21:45:00,4525.32,4526.96,4520.17,4523.83,2270,22
2025-12-26 22:00:00,4523.86,4534.03,4523.16,4532.99,2837,27
2025-12-26 22:15:00,4533.0,4535.91,4521.63,4523.44,2509,28
2025-12-26 22:30:00,4523.51,4531.34,4522.81,4530.55,2417,25
2025-12-26 22:45:00,4530.75,4533.42,4525.67,4531.17,2582,24
2025-12-26 23:00:00,4531.23,4533.03,4526.91,4528.32,1737,25
2025-12-26 23:15:00,4528.57,4532.82,4528.27,4531.22,1607,25
2025-12-26 23:30:00,4531.21,4534.51,4529.31,4531.97,1599,31
2025-12-26 23:45:00,4531.98,4533.59,4531.39,4531.49,426,84
2025-12-29 01:00:00,4540.32,4545.98,4522.14,4533.69,1198,33
2025-12-29 01:15:00,4533.46,4541.83,4532.46,4535.88,2412,33
2025-12-29 01:30:00,4535.83,4540.04,4530.6,4532.15,2229,32
2025-12-29 01:45:00,4532.09,4534.7,4524.69,4527.03,2006,30
2025-12-29 02:00:00,4527.33,4527.8,4513.26,4524.05,2716,24
2025-12-29 02:15:00,4524.01,4524.03,4480.57,4486.88,3257,27
2025-12-29 02:30:00,4486.94,4503.19,4470.83,4489.49,3159,25
2025-12-29 02:45:00,4489.47,4506.93,4489.33,4497.29,2495,26
2025-12-29 03:00:00,4497.31,4514.5,4492.82,4512.24,3484,26
2025-12-29 03:15:00,4512.23,4517.4,4496.06,4499.2,3189,24
2025-12-29 03:30:00,4499.18,4507.73,4492.16,4501.9,3475,24
2025-12-29 03:45:00,4501.76,4506.55,4494.89,4497.07,2977,24
2025-12-29 04:00:00,4497.0,4509.06,4496.16,4507.12,2848,24
2025-12-29 04:15:00,4507.04,4514.05,4504.22,4512.41,2090,24
2025-12-29 04:30:00,4512.49,4515.36,4508.74,4511.67,2658,24
2025-12-29 04:45:00,4511.7,4515.72,4509.28,4512.37,2411,24
2025-12-29 05:00:00,4512.25,4518.77,4509.4,4515.24,2669,24
2025-12-29 05:15:00,4515.16,4518.2,4512.21,4512.69,2932,24
2025-12-29 05:30:00,4512.78,4520.36,4512.78,4516.52,2258,24
2025-12-29 05:45:00,4516.57,4517.5,4513.43,4516.48,1748,24
2025-12-29 06:00:00,4516.41,4516.78,4507.86,4515.03,2117,25
2025-12-29 06:15:00,4515.04,4515.97,4510.8,4514.15,1757,24
2025-12-29 06:30:00,4514.16,4519.42,4513.0,4515.59,1288,24
2025-12-29 06:45:00,4515.57,4516.31,4513.29,4515.66,1595,24
2025-12-29 07:00:00,4515.47,4515.47,4509.82,4514.66,1827,24
2025-12-29 07:15:00,4514.68,4515.8,4511.06,4513.93,1384,24
2025-12-29 07:30:00,4514.0,4519.23,4512.0,4516.27,2074,24
2025-12-29 07:45:00,4516.29,4517.52,4504.87,4506.36,2627,24
2025-12-29 08:00:00,4506.62,4510.63,4500.21,4505.99,3012,25
2025-12-29 08:15:00,4505.98,4507.04,4489.18,4490.67,2900,26
2025-12-29 08:30:00,4490.63,4497.77,4484.59,4487.04,3089,24
2025-12-29 08:45:00,4486.99,4487.72,4471.18,4475.11,3258,25
2025-12-29 09:00:00,4475.03,4476.13,4444.29,4473.29,3669,25
2025-12-29 09:15:00,4473.35,4481.79,4471.23,4471.33,2672,25
2025-12-29 09:30:00,4471.56,4479.49,4470.25,4473.5,2244,25
2025-12-29 09:45:00,4473.39,4478.64,4472.92,4474.57,2189,26
2025-12-29 10:00:00,4473.63,4485.71,4466.12,4483.95,2777,26
